DATE TIME OPEN HIGH LOW CLOSE VOL
220907 140000 1249.7400000 1253.1700000 1245.5200000 1250.5400000 63048496
220907 150000 1250.6400000 1257.3100000 1250.5900000 1255.9000000 61148366
220907 160000 1255.9100000 1256.8800000 1250.4600000 1251.0900000 58162105
220907 170000 1250.9100000 1251.7300000 1244.9700000 1251.5000000 78836902
220907 180000 1251.4300000 1252.2300000 1243.7000000 1243.7000000 48093590
220908 100000 1241.8200000 1244.6300000 1235.1600000 1235.3600000 125702251
220908 110000 1235.3200000 1239.6700000 1233.8700000 1239.1200000 82814367
220908 120000 1239.0500000 1247.0500000 1239.0500000 1243.9800000 51584881
220908 130000 1244.0800000 1246.1400000 1242.7200000 1245.4100000 28819546
220908 140000 1245.3800000 1248.4100000 1244.4100000 1247.6500000 36495171
220908 150000 1247.7200000 1248.7900000 1239.3900000 1239.5800000 59885286
220908 160000 1239.6100000 1243.0100000 1237.5200000 1239.0900000 52525094
220908 170000 1239.0900000 1239.2900000 1234.3200000 1235.3200000 41447044
220908 180000 1235.3600000 1242.2500000 1234.5600000 1237.7500000 71784620
220909 100000 1242.9900000 1251.3900000 1242.9900000 1249.9100000 89810768
220909 110000 1250.0800000 1257.4300000 1248.7600000 1256.6000000 73261360
220909 120000 1257.1800000 1258.2900000 1253.4300000 1256.7400000 46283509
220909 130000 1256.7700000 1257.4400000 1253.1800000 1256.1200000 34698016
220909 140000 1256.2800000 1257.5700000 1253.2300000 1253.9000000 29831542
220909 150000 1253.8800000 1256.0600000 1252.4100000 1255.4000000 30869162
220909 160000 1255.5000000 1262.9200000 1254.9000000 1262.6800000 77613948
220909 170000 1262.8000000 1263.6700000 1260.9500000 1261.7200000 65415866
220909 180000 1261.8800000 1263.0000000 1260.8000000 1262.7200000 47768474
220912 100000 1254.9900000 1275.3300000 1251.9500000 1274.1000000 176989862
220912 110000 1274.2200000 1283.7900000 1272.8600000 1283.7900000 66693443
220912 120000 1283.9200000 1284.5200000 1280.2800000 1282.0600000 45670855
220912 130000 1281.9900000 1281.9900000 1276.8400000 1277.8200000 60698996
220912 140000 1277.8200000 1285.1800000 1277.6700000 1284.8100000 42834414
220912 150000 1284.8200000 1290.0300000 1284.1900000 1289.7700000 54204158
220912 160000 1289.5600000 1289.6400000 1281.1000000 1281.1000000 65440205
220912 170000 1280.7700000 1282.0500000 1278.0900000 1279.8600000 49096354
220912 180000 1279.9500000 1281.1000000 1278.6400000 1280.6700000 31109758
220913 100000 1281.3500000 1286.0100000 1277.4000000 1284.2500000 100779952
220913 110000 1284.3900000 1289.1900000 1283.0600000 1285.3300000 39323151
220913 120000 1285.1100000 1291.3700000 1284.1400000 1291.1400000 46705791
220913 130000 1291.1700000 1292.8100000 1289.5100000 1292.7400000 34188284
220913 140000 1292.7800000 1300.0200000 1292.7000000 1298.6600000 32485116
220913 150000 1298.5500000 1300.2500000 1281.0400000 1281.0400000 88266499
220913 160000 1280.7300000 1286.5200000 1280.3200000 1286.5200000 66803194
220913 170000 1286.5100000 1290.5300000 1283.4000000 1290.0000000 49471998
220913 180000 1289.9400000 1290.4500000 1284.1000000 1284.1000000 22941636
220914 100000 1280.0600000 1281.2600000 1265.7900000 1269.6000000 164823940
220914 110000 1269.4900000 1274.8800000 1266.2200000 1273.2200000 70824805
220914 120000 1273.1700000 1274.7800000 1270.7800000 1270.8700000 38890522
220914 130000 1270.9000000 1271.9400000 1268.2800000 1270.5800000 47051747
220914 140000 1270.5800000 1270.9600000 1267.4600000 1267.7700000 40056199
220914 150000 1267.8100000 1270.4700000 1266.5200000 1268.9200000 38462045
220914 160000 1268.9600000 1279.3800000 1268.9600000 1277.6200000 54327076
220914 170000 1277.6700000 1283.2900000 1277.5400000 1281.6400000 66102434
220914 180000 1281.8200000 1282.8000000 1279.3500000 1282.8000000 52750406
220915 100000 1283.0000000 1286.8400000 1278.9300000 1283.5000000 117058330
220915 110000 1283.5500000 1293.4200000 1283.1500000 1283.8100000 68374373
220915 120000 1283.8000000 1289.5700000 1283.0500000 1284.8800000 53039425
220915 130000 1284.8000000 1284.8000000 1277.2900000 1279.8600000 49724966
220915 140000 1280.1000000 1283.4200000 1279.4000000 1282.3200000 38013290
220915 150000 1282.3700000 1297.2500000 1282.3700000 1295.7600000 141126520
220915 160000 1295.7900000 1296.3100000 1285.0400000 1288.3500000 60192308
220915 170000 1288.3400000 1288.9000000 1281.0200000 1284.6900000 37698828
220915 180000 1284.5400000 1288.0300000 1276.8400000 1288.0300000 37380546
220916 100000 1285.5200000 1286.5000000 1278.8900000 1280.6000000 83575985
220916 110000 1280.8600000 1288.2400000 1280.8600000 1288.2400000 75763585
220916 120000 1288.4300000 1295.2600000 1288.4300000 1293.4200000 132630266
220916 130000 1293.6400000 1293.9500000 1285.2800000 1285.8500000 90564872
220916 140000 1285.9000000 1288.3700000 1277.1100000 1279.8500000 100137672
220916 150000 1279.3400000 1279.3400000 1271.9500000 1272.0700000 69155117
220916 160000 1271.9900000 1276.6500000 1271.3900000 1272.4400000 41581907
220916 170000 1272.5100000 1275.7500000 1271.0600000 1275.6400000 33116013
220916 180000 1275.6100000 1275.8200000 1272.7600000 1275.0300000 31466467
220919 100000 1275.3900000 1283.5500000 1268.6700000 1281.4000000 118041599
220919 110000 1281.3900000 1284.1100000 1278.2200000 1281.3700000 60450316
220919 120000 1281.4700000 1282.1600000 1275.3600000 1275.7400000 44549782
220919 130000 1275.7200000 1281.7500000 1275.1500000 1279.1800000 34128480
220919 140000 1279.0400000 1280.9300000 1277.9100000 1279.2700000 27087160
220919 150000 1279.2200000 1281.9100000 1271.9200000 1272.6900000 43500275
220919 160000 1272.6600000 1275.8900000 1269.8900000 1270.8000000 32385594
220919 170000 1270.8300000 1273.1900000 1268.0100000 1270.0500000 37505428
220919 180000 1270.0700000 1273.5500000 1268.7500000 1272.6600000 36320134
220920 100000 1271.2800000 1277.1900000 1247.0200000 1247.7300000 222578773
220920 110000 1247.7000000 1255.3200000 1244.3200000 1254.6900000 137143125
220920 120000 1254.7400000 1256.7500000 1233.6500000 1239.9500000 155201978
220920 130000 1239.9900000 1242.1400000 1218.2400000 1225.2000000 216511642
220920 140000 1225.3500000 1227.7900000 1184.9900000 1184.9900000 278976737
220920 150000 1185.1500000 1217.2800000 1140.2000000 1205.6800000 611579447
220920 160000 1205.5100000 1213.0300000 1192.8200000 1193.5500000 170370230
220920 170000 1193.2400000 1193.2400000 1169.0600000 1178.4200000 174746181
220920 180000 1178.5800000 1181.9500000 1154.1700000 1154.1700000 160701720
220921 100000 1041.2000000 1123.2100000 1017.8600000 1100.1200000 540415350
220921 110000 1099.2000000 1132.4800000 1095.6100000 1122.9600000 220341876
220921 120000 1123.1100000 1125.5600000 1108.7700000 1121.3500000 109120132
220921 130000 1121.3300000 1121.4300000 1095.2600000 1097.8600000 110629932
220921 140000 1097.8000000 1114.8800000 1096.6200000 1112.1700000 83927068
220921 150000 1112.2200000 1115.6700000 1107.3500000 1113.6500000 55068629
220921 160000 1113.7200000 1126.8100000 1111.0800000 1126.6500000 80600970
220921 170000 1126.6200000 1128.5600000 1114.1700000 1116.6600000 68742490
220921 180000 1116.6500000 1117.0000000 1106.8200000 1106.8200000 43546676
220922 100000 1107.2000000 1154.9500000 1107.2000000 1146.4700000 250268825
220922 110000 1146.6500000 1150.8100000 1143.3200000 1148.5500000 133682124
220922 120000 1148.5100000 1150.1300000 1140.8400000 1141.3500000 83131894
220922 130000 1142.1100000 1151.1800000 1141.9500000 1150.2700000 53278318
220922 140000 1150.2800000 1162.6800000 1147.0900000 1162.4300000 127096676
220922 150000 1162.1700000 1180.1000000 1160.2900000 1176.5300000 249667172
220922 160000 1176.5800000 1183.4900000 1174.7500000 1183.2600000 159170841
220922 170000 1183.4400000 1183.6800000 1173.8500000 1176.5100000 78305926
220922 180000 1176.3200000 1176.8300000 1166.1400000 1174.6100000 55973392
220923 100000 1167.8000000 1168.2900000 1140.8600000 1154.0000000 220604918
220923 110000 1153.8000000 1153.8000000 1123.3700000 1138.9500000 185676867
220923 120000 1138.8600000 1145.4200000 1128.1200000 1144.7300000 95809095
220923 130000 1144.5300000 1156.4500000 1143.7100000 1153.2200000 65290162
220923 140000 1153.1800000 1167.7500000 1146.2200000 1164.1000000 130266391
220923 150000 1163.7100000 1165.4300000 1141.2400000 1147.4300000 78156194
220923 160000 1147.3800000 1154.6400000 1136.5400000 1141.0600000 91983981
220923 170000 1141.0700000 1158.1100000 1140.6300000 1144.6200000 83042208
220923 180000 1144.6700000 1149.8300000 1141.1700000 1141.8100000 38626996
220926 100000 1105.2700000 1105.2700000 1062.7500000 1079.8500000 332289108
220926 110000 1079.5200000 1087.2500000 1039.1400000 1049.8800000 220139053
220926 120000 1049.5200000 1059.7900000 1029.6100000 1030.0100000 239028663
220926 130000 1029.7200000 1053.8200000 1002.6000000 1048.2000000 257186074
220926 140000 1048.2700000 1067.7800000 1046.1600000 1057.3200000 125122029
220926 150000 1057.2900000 1063.5800000 1052.1500000 1058.0800000 72369566
220926 160000 1058.0600000 1073.3600000 1058.0600000 1068.5000000 120508938
220926 170000 1068.3600000 1073.2500000 1055.9800000 1055.9800000 941995340
220926 180000 1054.8300000 1058.7500000 1043.4400000 1043.4400000 44308538
220927 100000 1043.2700000 1072.7600000 1034.7900000 1065.8300000 234118661
220927 110000 1065.8500000 1070.1500000 1054.1200000 1065.6100000 129538396
220927 120000 1065.5700000 1067.6600000 1046.7400000 1053.5700000 98254856
220927 130000 1053.7400000 1053.7400000 1045.8000000 1047.5800000 53151937
220927 140000 1047.5800000 1048.0200000 1034.5700000 1037.0900000 60873735
220927 150000 1036.9800000 1046.6800000 1028.3300000 1046.6800000 97145700
220927 160000 1046.4600000 1047.2900000 1030.6500000 1041.3600000 65444780
220927 170000 1041.4100000 1055.3500000 1037.6000000 1054.4000000 82989325
220927 180000 1054.7100000 1062.9400000 1051.7900000 1053.4600000 79971837
220928 100000 1055.1700000 1082.4900000 1050.6900000 1075.4600000 234042855
220928 110000 1075.4600000 1080.3000000 1068.0700000 1077.4900000 94973608
220928 120000 1077.3500000 1082.4800000 1065.9000000 1067.1200000 76911674
220928 130000 1067.1800000 1072.3600000 1054.2000000 1056.4500000 94550244
220928 140000 1056.7500000 1071.2400000 1051.8300000 1067.7000000 70160061
220928 150000 1067.7800000 1074.6900000 1064.6300000 1072.3600000 49955493
220928 160000 1072.5100000 1072.7700000 1054.5700000 1063.1800000 137016657
